cell,tag,env,engine,l_min,tau,n_qtn,a_n,a_TP,a_PR,C_n,C_TP,C_PR
V2_c1,bgs,8,emmax,3,0.5,11,7,2,0.051948051948052,7,2,0.051948051948052
V2_c1,bgs,8,emmax,3,0.7,11,7,2,0.051948051948052,3,2,0.121212121212121
V2_c1,bgs,8,emmax,5,0.01,11,3,1,0.0303030303030303,9,3,0.0909090909090909
V2_c1,bgs,8,emmax,5,0.02,11,3,1,0.0303030303030303,8,3,0.102272727272727
V2_c1,bgs,8,emmax,5,0.05,11,3,1,0.0303030303030303,6,2,0.0606060606060606
V2_c1,bgs,8,emmax,5,0.1,11,3,1,0.0303030303030303,5,2,0.0727272727272727
V2_c1,bgs,8,emmax,5,0.15,11,3,1,0.0303030303030303,5,2,0.0727272727272727
V2_c1,bgs,8,emmax,5,0.2,11,3,1,0.0303030303030303,5,2,0.0727272727272727
V2_c1,bgs,8,emmax,5,0.3,11,3,1,0.0303030303030303,5,2,0.0727272727272727
V2_c1,bgs,8,emmax,5,0.4,11,3,1,0.0303030303030303,5,2,0.0727272727272727
V2_c1,bgs,8,emmax,5,0.5,11,3,1,0.0303030303030303,4,1,0.0227272727272727
V2_c1,bgs,8,emmax,5,0.7,11,3,1,0.0303030303030303,2,1,0.0454545454545455
V2_c1,bgs,8,emmax,10,0.01,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,emmax,10,0.02,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,emmax,10,0.05,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,emmax,10,0.1,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,emmax,10,0.15,11,1,1,0.0909090909090909,3,1,0.0303030303030303
V2_c1,bgs,8,emmax,10,0.2,11,1,1,0.0909090909090909,2,1,0.0454545454545455
V2_c1,bgs,8,emmax,10,0.3,11,1,1,0.0909090909090909,2,1,0.0454545454545455
V2_c1,bgs,8,emmax,10,0.4,11,1,1,0.0909090909090909,2,1,0.0454545454545455
V2_c1,bgs,8,emmax,10,0.5,11,1,1,0.0909090909090909,2,1,0.0454545454545455
V2_c1,bgs,8,emmax,10,0.7,11,1,1,0.0909090909090909,1,1,0.0909090909090909
V2_c1,bgs,8,lfmm,2,0.01,11,22,5,0.103305785123967,56,7,0.0795454545454545
V2_c1,bgs,8,lfmm,2,0.02,11,22,5,0.103305785123967,50,7,0.0890909090909091
V2_c1,bgs,8,lfmm,2,0.05,11,22,5,0.103305785123967,42,7,0.106060606060606
V2_c1,bgs,8,lfmm,2,0.1,11,22,5,0.103305785123967,36,6,0.0909090909090909
V2_c1,bgs,8,lfmm,2,0.15,11,22,5,0.103305785123967,32,6,0.102272727272727
V2_c1,bgs,8,lfmm,2,0.2,11,22,5,0.103305785123967,30,6,0.109090909090909
V2_c1,bgs,8,lfmm,2,0.3,11,22,5,0.103305785123967,28,5,0.0811688311688312
V2_c1,bgs,8,lfmm,2,0.4,11,22,5,0.103305785123967,23,5,0.0988142292490119
V2_c1,bgs,8,lfmm,2,0.5,11,22,5,0.103305785123967,18,5,0.126262626262626
V2_c1,bgs,8,lfmm,2,0.7,11,22,5,0.103305785123967,8,5,0.284090909090909
V2_c1,bgs,8,lfmm,3,0.01,11,17,5,0.133689839572193,41,7,0.108647450110865
V2_c1,bgs,8,lfmm,3,0.02,11,17,5,0.133689839572193,38,7,0.117224880382775
V2_c1,bgs,8,lfmm,3,0.05,11,17,5,0.133689839572193,29,5,0.0783699059561129
V2_c1,bgs,8,lfmm,3,0.1,11,17,5,0.133689839572193,26,5,0.0874125874125874
V2_c1,bgs,8,lfmm,3,0.15,11,17,5,0.133689839572193,23,5,0.0988142292490119
V2_c1,bgs,8,lfmm,3,0.2,11,17,5,0.133689839572193,21,5,0.108225108225108
V2_c1,bgs,8,lfmm,3,0.3,11,17,5,0.133689839572193,19,5,0.119617224880383
V2_c1,bgs,8,lfmm,3,0.4,11,17,5,0.133689839572193,17,5,0.133689839572193
V2_c1,bgs,8,lfmm,3,0.5,11,17,5,0.133689839572193,15,5,0.151515151515152
V2_c1,bgs,8,lfmm,3,0.7,11,17,5,0.133689839572193,5,5,0.454545454545455
V2_c1,bgs,8,lfmm,5,0.01,11,12,5,0.189393939393939,26,5,0.0874125874125874
V2_c1,bgs,8,lfmm,5,0.02,11,12,5,0.189393939393939,24,5,0.0946969696969697
V2_c1,bgs,8,lfmm,5,0.05,11,12,5,0.189393939393939,20,5,0.113636363636364
V2_c1,bgs,8,lfmm,5,0.1,11,12,5,0.189393939393939,17,5,0.133689839572193
V2_c1,bgs,8,lfmm,5,0.15,11,12,5,0.189393939393939,16,5,0.142045454545455
V2_c1,bgs,8,lfmm,5,0.2,11,12,5,0.189393939393939,15,5,0.151515151515152
V2_c1,bgs,8,lfmm,5,0.3,11,12,5,0.189393939393939,14,5,0.162337662337662
V2_c1,bgs,8,lfmm,5,0.4,11,12,5,0.189393939393939,13,5,0.174825174825175
V2_c1,bgs,8,lfmm,5,0.5,11,12,5,0.189393939393939,10,5,0.227272727272727
V2_c1,bgs,8,lfmm,5,0.7,11,12,5,0.189393939393939,4,4,0.363636363636364
V2_c1,bgs,8,lfmm,10,0.01,11,4,1,0.0227272727272727,17,4,0.0855614973262032
V2_c1,bgs,8,lfmm,10,0.02,11,4,1,0.0227272727272727,15,4,0.096969696969697
V2_c1,bgs,8,lfmm,10,0.05,11,4,1,0.0227272727272727,11,4,0.132231404958678
V2_c1,bgs,8,lfmm,10,0.1,11,4,1,0.0227272727272727,8,2,0.0454545454545455
V2_c1,bgs,8,lfmm,10,0.15,11,4,1,0.0227272727272727,8,2,0.0454545454545455
V2_c1,bgs,8,lfmm,10,0.2,11,4,1,0.0227272727272727,8,2,0.0454545454545455
V2_c1,bgs,8,lfmm,10,0.3,11,4,1,0.0227272727272727,8,2,0.0454545454545455
V2_c1,bgs,8,lfmm,10,0.4,11,4,1,0.0227272727272727,8,2,0.0454545454545455
V2_c1,bgs,8,lfmm,10,0.5,11,4,1,0.0227272727272727,5,2,0.0727272727272727
V2_c1,bgs,8,lfmm,10,0.7,11,4,1,0.0227272727272727,2,2,0.181818181818182
V2_c1,bgs,9,emmax,2,0.01,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,2,0.02,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,2,0.05,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,2,0.1,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,2,0.15,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,2,0.2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,2,0.3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,2,0.4,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,2,0.5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,2,0.7,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,3,0.01,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,3,0.02,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,3,0.05,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,3,0.1,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,3,0.15,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,3,0.2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,3,0.3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,3,0.4,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,3,0.5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,3,0.7,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,5,0.01,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,5,0.02,11,0,0,0,1,0,0
V2_c1,bgs,9,emmax,5,0.05,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,5,0.1,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,5,0.15,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,5,0.2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,5,0.3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,5,0.4,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,5,0.5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,5,0.7,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.01,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.02,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.05,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.1,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.15,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.2,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.3,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.4,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.5,11,0,0,0,0,0,0
V2_c1,bgs,9,emmax,10,0.7,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,2,0.01,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,2,0.02,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,2,0.05,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,2,0.1,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,2,0.15,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,2,0.2,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,2,0.3,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,2,0.4,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,2,0.5,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,2,0.7,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,3,0.01,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,3,0.02,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,3,0.05,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,3,0.1,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,3,0.15,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,3,0.2,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,3,0.3,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,3,0.4,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,3,0.5,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,3,0.7,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,5,0.01,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,5,0.02,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,5,0.05,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,5,0.1,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,5,0.15,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,5,0.2,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,5,0.3,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,5,0.4,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,5,0.5,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,5,0.7,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,10,0.01,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,10,0.02,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,10,0.05,11,0,0,0,1,0,0
V2_c1,bgs,9,lfmm,10,0.1,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,10,0.15,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,10,0.2,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,10,0.3,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,10,0.4,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,10,0.5,11,0,0,0,0,0,0
V2_c1,bgs,9,lfmm,10,0.7,11,0,0,0,0,0,0
V2_c1,bgs,10,emmax,2,0.01,14,6,4,0.19047619047619,13,4,0.0879120879120879
V2_c1,bgs,10,emmax,2,0.02,14,6,4,0.19047619047619,11,4,0.103896103896104
V2_c1,bgs,10,emmax,2,0.05,14,6,4,0.19047619047619,10,4,0.114285714285714
V2_c1,bgs,10,emmax,2,0.1,14,6,4,0.19047619047619,9,4,0.126984126984127
V2_c1,bgs,10,emmax,2,0.15,14,6,4,0.19047619047619,10,4,0.114285714285714
V2_c1,bgs,10,emmax,2,0.2,14,6,4,0.19047619047619,9,4,0.126984126984127
V2_c1,bgs,10,emmax,2,0.3,14,6,4,0.19047619047619,8,4,0.142857142857143
V2_c1,bgs,10,emmax,2,0.4,14,6,4,0.19047619047619,7,4,0.163265306122449
V2_c1,bgs,10,emmax,2,0.5,14,6,4,0.19047619047619,6,4,0.19047619047619
V2_c1,bgs,10,emmax,2,0.7,14,6,4,0.19047619047619,3,3,0.214285714285714
V2_c1,bgs,10,emmax,3,0.01,14,3,3,0.214285714285714,11,4,0.103896103896104
V2_c1,bgs,10,emmax,3,0.02,14,3,3,0.214285714285714,9,4,0.126984126984127
V2_c1,bgs,10,emmax,3,0.05,14,3,3,0.214285714285714,6,3,0.107142857142857
V2_c1,bgs,10,emmax,3,0.1,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,3,0.15,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,3,0.2,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,3,0.3,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,3,0.4,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,3,0.5,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,3,0.7,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,5,0.01,14,3,3,0.214285714285714,5,3,0.128571428571429
V2_c1,bgs,10,emmax,5,0.02,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,5,0.05,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,5,0.1,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,5,0.15,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,5,0.2,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,5,0.3,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,5,0.4,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,5,0.5,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,5,0.7,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,10,0.01,14,3,3,0.214285714285714,5,3,0.128571428571429
V2_c1,bgs,10,emmax,10,0.02,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,10,0.05,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,emmax,10,0.1,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,10,0.15,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,10,0.2,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,10,0.3,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,10,0.4,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,10,0.5,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,emmax,10,0.7,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,lfmm,2,0.01,14,17,5,0.105042016806723,35,6,0.073469387755102
V2_c1,bgs,10,lfmm,2,0.02,14,17,5,0.105042016806723,31,6,0.0829493087557604
V2_c1,bgs,10,lfmm,2,0.05,14,17,5,0.105042016806723,22,6,0.116883116883117
V2_c1,bgs,10,lfmm,2,0.1,14,17,5,0.105042016806723,19,5,0.093984962406015
V2_c1,bgs,10,lfmm,2,0.15,14,17,5,0.105042016806723,19,5,0.093984962406015
V2_c1,bgs,10,lfmm,2,0.2,14,17,5,0.105042016806723,19,5,0.093984962406015
V2_c1,bgs,10,lfmm,2,0.3,14,17,5,0.105042016806723,18,5,0.0992063492063492
V2_c1,bgs,10,lfmm,2,0.4,14,17,5,0.105042016806723,17,5,0.105042016806723
V2_c1,bgs,10,lfmm,2,0.5,14,17,5,0.105042016806723,14,4,0.0816326530612245
V2_c1,bgs,10,lfmm,2,0.7,14,17,5,0.105042016806723,7,4,0.163265306122449
V2_c1,bgs,10,lfmm,3,0.01,14,12,4,0.0952380952380952,23,5,0.077639751552795
V2_c1,bgs,10,lfmm,3,0.02,14,12,4,0.0952380952380952,21,5,0.0850340136054422
V2_c1,bgs,10,lfmm,3,0.05,14,12,4,0.0952380952380952,13,4,0.0879120879120879
V2_c1,bgs,10,lfmm,3,0.1,14,12,4,0.0952380952380952,11,4,0.103896103896104
V2_c1,bgs,10,lfmm,3,0.15,14,12,4,0.0952380952380952,12,4,0.0952380952380952
V2_c1,bgs,10,lfmm,3,0.2,14,12,4,0.0952380952380952,12,4,0.0952380952380952
V2_c1,bgs,10,lfmm,3,0.3,14,12,4,0.0952380952380952,12,4,0.0952380952380952
V2_c1,bgs,10,lfmm,3,0.4,14,12,4,0.0952380952380952,11,4,0.103896103896104
V2_c1,bgs,10,lfmm,3,0.5,14,12,4,0.0952380952380952,7,4,0.163265306122449
V2_c1,bgs,10,lfmm,3,0.7,14,12,4,0.0952380952380952,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,5,0.01,14,7,4,0.163265306122449,14,5,0.127551020408163
V2_c1,bgs,10,lfmm,5,0.02,14,7,4,0.163265306122449,13,5,0.137362637362637
V2_c1,bgs,10,lfmm,5,0.05,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,5,0.1,14,7,4,0.163265306122449,9,4,0.126984126984127
V2_c1,bgs,10,lfmm,5,0.15,14,7,4,0.163265306122449,8,4,0.142857142857143
V2_c1,bgs,10,lfmm,5,0.2,14,7,4,0.163265306122449,8,4,0.142857142857143
V2_c1,bgs,10,lfmm,5,0.3,14,7,4,0.163265306122449,8,4,0.142857142857143
V2_c1,bgs,10,lfmm,5,0.4,14,7,4,0.163265306122449,5,4,0.228571428571429
V2_c1,bgs,10,lfmm,5,0.5,14,7,4,0.163265306122449,5,4,0.228571428571429
V2_c1,bgs,10,lfmm,5,0.7,14,7,4,0.163265306122449,3,3,0.214285714285714
V2_c1,bgs,10,lfmm,10,0.01,14,3,3,0.214285714285714,6,4,0.19047619047619
V2_c1,bgs,10,lfmm,10,0.02,14,3,3,0.214285714285714,6,4,0.19047619047619
V2_c1,bgs,10,lfmm,10,0.05,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,10,0.1,14,3,3,0.214285714285714,4,3,0.160714285714286
V2_c1,bgs,10,lfmm,10,0.15,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,lfmm,10,0.2,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,lfmm,10,0.3,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,lfmm,10,0.4,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,lfmm,10,0.5,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,bgs,10,lfmm,10,0.7,14,3,3,0.214285714285714,3,3,0.214285714285714
V2_c1,nobgs,1,emmax,2,0.01,10,10,4,0.16,52,6,0.0692307692307692
V2_c1,nobgs,1,emmax,2,0.02,10,10,4,0.16,41,6,0.0878048780487805
V2_c1,nobgs,1,emmax,2,0.05,10,10,4,0.16,27,6,0.133333333333333
V2_c1,nobgs,1,emmax,2,0.1,10,10,4,0.16,20,5,0.125
V2_c1,nobgs,1,emmax,2,0.15,10,10,4,0.16,20,5,0.125
V2_c1,nobgs,1,emmax,2,0.2,10,10,4,0.16,19,5,0.131578947368421
V2_c1,nobgs,1,emmax,2,0.3,10,10,4,0.16,14,5,0.178571428571429
V2_c1,nobgs,1,emmax,2,0.4,10,10,4,0.16,11,4,0.145454545454545
V2_c1,nobgs,1,emmax,2,0.5,10,10,4,0.16,10,4,0.16
V2_c1,nobgs,1,emmax,2,0.7,10,10,4,0.16,7,4,0.228571428571429
V2_c1,nobgs,1,emmax,3,0.01,10,9,4,0.177777777777778,39,6,0.0923076923076923
V2_c1,nobgs,1,emmax,3,0.02,10,9,4,0.177777777777778,29,6,0.124137931034483
V2_c1,nobgs,1,emmax,3,0.05,10,9,4,0.177777777777778,20,6,0.18
V2_c1,nobgs,1,emmax,3,0.1,10,9,4,0.177777777777778,16,5,0.15625
V2_c1,nobgs,1,emmax,3,0.15,10,9,4,0.177777777777778,16,5,0.15625
V2_c1,nobgs,1,emmax,3,0.2,10,9,4,0.177777777777778,16,5,0.15625
V2_c1,nobgs,1,emmax,3,0.3,10,9,4,0.177777777777778,12,5,0.208333333333333
V2_c1,nobgs,1,emmax,3,0.4,10,9,4,0.177777777777778,11,4,0.145454545454545
V2_c1,nobgs,1,emmax,3,0.5,10,9,4,0.177777777777778,8,4,0.2
V2_c1,nobgs,1,emmax,3,0.7,10,9,4,0.177777777777778,7,4,0.228571428571429
V2_c1,nobgs,1,emmax,5,0.01,10,7,4,0.228571428571429,24,6,0.15
V2_c1,nobgs,1,emmax,5,0.02,10,7,4,0.228571428571429,18,6,0.2
V2_c1,nobgs,1,emmax,5,0.05,10,7,4,0.228571428571429,16,6,0.225
V2_c1,nobgs,1,emmax,5,0.1,10,7,4,0.228571428571429,14,5,0.178571428571429
V2_c1,nobgs,1,emmax,5,0.15,10,7,4,0.228571428571429,14,5,0.178571428571429
V2_c1,nobgs,1,emmax,5,0.2,10,7,4,0.228571428571429,13,5,0.192307692307692
V2_c1,nobgs,1,emmax,5,0.3,10,7,4,0.228571428571429,10,5,0.25
V2_c1,nobgs,1,emmax,5,0.4,10,7,4,0.228571428571429,8,4,0.2
V2_c1,nobgs,1,emmax,5,0.5,10,7,4,0.228571428571429,6,4,0.266666666666667
V2_c1,nobgs,1,emmax,5,0.7,10,7,4,0.228571428571429,6,4,0.266666666666667
V2_c1,nobgs,1,emmax,10,0.01,10,6,4,0.266666666666667,12,6,0.3
V2_c1,nobgs,1,emmax,10,0.02,10,6,4,0.266666666666667,12,6,0.3
V2_c1,nobgs,1,emmax,10,0.05,10,6,4,0.266666666666667,12,6,0.3
V2_c1,nobgs,1,emmax,10,0.1,10,6,4,0.266666666666667,9,5,0.277777777777778
V2_c1,nobgs,1,emmax,10,0.15,10,6,4,0.266666666666667,8,5,0.3125
V2_c1,nobgs,1,emmax,10,0.2,10,6,4,0.266666666666667,5,4,0.32
V2_c1,nobgs,1,emmax,10,0.3,10,6,4,0.266666666666667,5,4,0.32
V2_c1,nobgs,1,emmax,10,0.4,10,6,4,0.266666666666667,5,4,0.32
V2_c1,nobgs,1,emmax,10,0.5,10,6,4,0.266666666666667,5,4,0.32
V2_c1,nobgs,1,emmax,10,0.7,10,6,4,0.266666666666667,5,4,0.32
V2_c1,nobgs,1,lfmm,2,0.01,10,3,2,0.133333333333333,20,5,0.125
V2_c1,nobgs,1,lfmm,2,0.02,10,3,2,0.133333333333333,19,5,0.131578947368421
V2_c1,nobgs,1,lfmm,2,0.05,10,3,2,0.133333333333333,16,5,0.15625
V2_c1,nobgs,1,lfmm,2,0.1,10,3,2,0.133333333333333,13,5,0.192307692307692
V2_c1,nobgs,1,lfmm,2,0.15,10,3,2,0.133333333333333,13,5,0.192307692307692
V2_c1,nobgs,1,lfmm,2,0.2,10,3,2,0.133333333333333,11,5,0.227272727272727
V2_c1,nobgs,1,lfmm,2,0.3,10,3,2,0.133333333333333,8,5,0.3125
V2_c1,nobgs,1,lfmm,2,0.4,10,3,2,0.133333333333333,9,5,0.277777777777778
V2_c1,nobgs,1,lfmm,2,0.5,10,3,2,0.133333333333333,8,5,0.3125
V2_c1,nobgs,1,lfmm,2,0.7,10,3,2,0.133333333333333,7,5,0.357142857142857
V2_c1,nobgs,1,lfmm,3,0.01,10,3,2,0.133333333333333,17,5,0.147058823529412
V2_c1,nobgs,1,lfmm,3,0.02,10,3,2,0.133333333333333,16,5,0.15625
V2_c1,nobgs,1,lfmm,3,0.05,10,3,2,0.133333333333333,14,5,0.178571428571429
V2_c1,nobgs,1,lfmm,3,0.1,10,3,2,0.133333333333333,11,5,0.227272727272727
V2_c1,nobgs,1,lfmm,3,0.15,10,3,2,0.133333333333333,11,5,0.227272727272727
V2_c1,nobgs,1,lfmm,3,0.2,10,3,2,0.133333333333333,10,5,0.25
V2_c1,nobgs,1,lfmm,3,0.3,10,3,2,0.133333333333333,8,5,0.3125
V2_c1,nobgs,1,lfmm,3,0.4,10,3,2,0.133333333333333,9,5,0.277777777777778
V2_c1,nobgs,1,lfmm,3,0.5,10,3,2,0.133333333333333,8,5,0.3125
V2_c1,nobgs,1,lfmm,3,0.7,10,3,2,0.133333333333333,7,5,0.357142857142857
V2_c1,nobgs,1,lfmm,5,0.01,10,3,2,0.133333333333333,13,5,0.192307692307692
V2_c1,nobgs,1,lfmm,5,0.02,10,3,2,0.133333333333333,13,5,0.192307692307692
V2_c1,nobgs,1,lfmm,5,0.05,10,3,2,0.133333333333333,10,5,0.25
V2_c1,nobgs,1,lfmm,5,0.1,10,3,2,0.133333333333333,9,5,0.277777777777778
V2_c1,nobgs,1,lfmm,5,0.15,10,3,2,0.133333333333333,9,5,0.277777777777778
V2_c1,nobgs,1,lfmm,5,0.2,10,3,2,0.133333333333333,8,5,0.3125
V2_c1,nobgs,1,lfmm,5,0.3,10,3,2,0.133333333333333,8,5,0.3125
V2_c1,nobgs,1,lfmm,5,0.4,10,3,2,0.133333333333333,9,5,0.277777777777778
V2_c1,nobgs,1,lfmm,5,0.5,10,3,2,0.133333333333333,7,4,0.228571428571429
V2_c1,nobgs,1,lfmm,5,0.7,10,3,2,0.133333333333333,6,4,0.266666666666667
V2_c1,nobgs,1,lfmm,10,0.01,10,2,2,0.2,10,5,0.25
V2_c1,nobgs,1,lfmm,10,0.02,10,2,2,0.2,10,5,0.25
V2_c1,nobgs,1,lfmm,10,0.05,10,2,2,0.2,8,4,0.2
V2_c1,nobgs,1,lfmm,10,0.1,10,2,2,0.2,6,4,0.266666666666667
V2_c1,nobgs,1,lfmm,10,0.15,10,2,2,0.2,6,4,0.266666666666667
V2_c1,nobgs,1,lfmm,10,0.2,10,2,2,0.2,5,4,0.32
V2_c1,nobgs,1,lfmm,10,0.3,10,2,2,0.2,5,4,0.32
V2_c1,nobgs,1,lfmm,10,0.4,10,2,2,0.2,5,3,0.18
V2_c1,nobgs,1,lfmm,10,0.5,10,2,2,0.2,4,3,0.225
V2_c1,nobgs,1,lfmm,10,0.7,10,2,2,0.2,4,3,0.225
V2_c1,nobgs,2,emmax,2,0.01,11,15,4,0.096969696969697,34,8,0.171122994652406
V2_c1,nobgs,2,emmax,2,0.02,11,15,4,0.096969696969697,32,8,0.181818181818182
V2_c1,nobgs,2,emmax,2,0.05,11,15,4,0.096969696969697,28,7,0.159090909090909
V2_c1,nobgs,2,emmax,2,0.1,11,15,4,0.096969696969697,24,6,0.136363636363636
V2_c1,nobgs,2,emmax,2,0.15,11,15,4,0.096969696969697,24,6,0.136363636363636
V2_c1,nobgs,2,emmax,2,0.2,11,15,4,0.096969696969697,20,5,0.113636363636364
